client_id,touchpoint_id,canal,date,position,n_touches_total,is_first_touch,is_last_touch,converti
31516,94358,Instagram,2022-02-15,2,2,False,True,0
31517,94359,SEO,2022-01-11,1,4,True,False,0
31517,94360,Email,2022-02-23,2,4,False,False,0
31517,94361,Email,2022-03-02,3,4,False,False,0
31517,94362,Google Ads,2022-03-12,4,4,False,True,0
31518,94363,Instagram,2022-01-17,1,4,True,False,0
31518,94364,Instagram,2022-03-21,2,4,False,False,0
31518,94365,Email,2022-03-27,3,4,False,False,0
31518,94366,YouTube,2022-03-29,4,4,False,True,0
31519,94367,YouTube,2022-01-07,1,6,True,False,0
31519,94368,Email,2022-01-11,2,6,False,False,0
31519,94369,Email,2022-01-25,3,6,False,False,0
31519,94370,Google Ads,2022-01-26,4,6,False,False,0
31519,94371,Email,2022-03-15,5,6,False,False,0
31519,94372,Google Ads,2022-03-22,6,6,False,True,0
31520,94373,Google Ads,2022-01-29,1,4,True,False,0
31520,94374,SEO,2022-02-03,2,4,False,False,0
31520,94375,Facebook,2022-02-07,3,4,False,False,0
31520,94376,Instagram,2022-03-03,4,4,False,True,0
31521,94377,SEO,2022-01-06,1,4,True,False,0
31521,94378,SEO,2022-02-12,2,4,False,False,0
31521,94379,YouTube,2022-03-23,3,4,False,False,0
31521,94380,Facebook,2022-03-28,4,4,False,True,1
31522,94381,Email,2022-01-18,1,5,True,False,0
31522,94382,SEO,2022-01-19,2,5,False,False,0
31522,94383,SEO,2022-01-23,3,5,False,False,0
31522,94384,Instagram,2022-02-21,4,5,False,False,0
31522,94385,Facebook,2022-03-10,5,5,False,True,1
31523,94386,Google Ads,2022-01-20,1,4,True,False,0
31523,94387,Google Ads,2022-02-22,2,4,False,False,0
31523,94388,SEO,2022-03-02,3,4,False,False,0
31523,94389,Instagram,2022-03-28,4,4,False,True,0
31524,94390,SEO,2022-01-12,1,4,True,False,0
31524,94391,Instagram,2022-02-13,2,4,False,False,0
31524,94392,Email,2022-03-22,3,4,False,False,0
31524,94393,Facebook,2022-03-25,4,4,False,True,0
31525,94394,Instagram,2022-01-01,1,3,True,False,0
31525,94395,SEO,2022-01-10,2,3,False,False,0
31525,94396,Instagram,2022-03-16,3,3,False,True,0
31526,94397,Facebook,2022-01-06,1,5,True,False,0
31526,94398,SEO,2022-01-20,2,5,False,False,0
31526,94399,YouTube,2022-02-02,3,5,False,False,0
31526,94400,Instagram,2022-02-16,4,5,False,False,0
31526,94401,Email,2022-03-14,5,5,False,True,1
31527,94402,SEO,2022-02-10,1,3,True,False,0
31527,94403,Instagram,2022-03-23,2,3,False,False,0
31527,94404,Email,2022-03-29,3,3,False,True,1
31528,94405,Instagram,2022-02-06,1,2,True,False,0
31528,94406,Google Ads,2022-03-23,2,2,False,True,1
31529,94407,Instagram,2022-01-18,1,4,True,False,0
31529,94408,YouTube,2022-01-30,2,4,False,False,0
31529,94409,Email,2022-02-24,3,4,False,False,0
31529,94410,SEO,2022-03-29,4,4,False,True,1
31530,94411,Email,2022-03-26,1,1,True,True,1
31531,94412,Google Ads,2022-01-04,1,4,True,False,0
31531,94413,Google Ads,2022-01-26,2,4,False,False,0
31531,94414,Email,2022-01-28,3,4,False,False,0
31531,94415,Instagram,2022-03-09,4,4,False,True,1
31532,94416,Instagram,2022-01-25,1,2,True,False,0
31532,94417,Email,2022-01-27,2,2,False,True,1
31533,94418,Google Ads,2022-02-10,1,4,True,False,0
31533,94419,SEO,2022-02-26,2,4,False,False,0
31533,94420,Email,2022-02-27,3,4,False,False,0
31533,94421,YouTube,2022-03-09,4,4,False,True,0
31534,94422,Facebook,2022-02-23,1,3,True,False,0
31534,94423,SEO,2022-03-03,2,3,False,False,0
31534,94424,Email,2022-03-28,3,3,False,True,1
31535,94425,Instagram,2022-01-01,1,3,True,False,0
31535,94426,Google Ads,2022-02-27,2,3,False,False,0
31535,94427,Google Ads,2022-03-04,3,3,False,True,1
31536,94428,SEO,2022-01-12,1,5,True,False,0
31536,94429,Email,2022-02-27,2,5,False,False,0
31536,94430,Google Ads,2022-03-03,3,5,False,False,0
31536,94431,Google Ads,2022-03-20,4,5,False,False,0
31536,94432,Email,2022-03-31,5,5,False,True,0
31537,94433,Email,2022-01-16,1,2,True,False,0
31537,94434,Facebook,2022-01-17,2,2,False,True,0
31538,94435,SEO,2022-02-02,1,3,True,False,0
31538,94436,Instagram,2022-02-21,2,3,False,False,0
31538,94437,Google Ads,2022-03-16,3,3,False,True,0
31539,94438,Google Ads,2022-02-27,1,1,True,True,0
31540,94439,Instagram,2022-01-02,1,6,True,False,0
31540,94440,SEO,2022-01-17,2,6,False,False,0
31540,94441,Google Ads,2022-01-19,3,6,False,False,0
31540,94442,Facebook,2022-02-01,4,6,False,False,0
31540,94443,Email,2022-02-19,5,6,False,False,0
31540,94444,Facebook,2022-03-20,6,6,False,True,0
31541,94445,Email,2022-01-13,1,4,True,False,0
31541,94446,Facebook,2022-01-27,2,4,False,False,0
31541,94447,Instagram,2022-02-24,3,4,False,False,0
31541,94448,Google Ads,2022-03-20,4,4,False,True,0
31542,94449,SEO,2022-02-13,1,3,True,False,0
31542,94450,Email,2022-03-06,2,3,False,False,0
31542,94451,YouTube,2022-03-08,3,3,False,True,0
31543,94452,Google Ads,2022-02-20,1,1,True,True,1
31544,94453,Instagram,2022-01-12,1,3,True,False,0
31544,94454,Facebook,2022-01-23,2,3,False,False,0
31544,94455,SEO,2022-03-06,3,3,False,True,1
31545,94456,Instagram,2022-01-20,1,4,True,False,0
31545,94457,Facebook,2022-01-26,2,4,False,False,0
31545,94458,YouTube,2022-01-28,3,4,False,False,0
31545,94459,Email,2022-03-15,4,4,False,True,0
31546,94460,Google Ads,2022-03-21,1,2,True,False,0
31546,94461,SEO,2022-03-23,2,2,False,True,0
31547,94462,Email,2022-01-04,1,3,True,False,0
31547,94463,SEO,2022-03-13,2,3,False,False,0
31547,94464,Google Ads,2022-03-25,3,3,False,True,0
31548,94465,SEO,2022-01-16,1,3,True,False,0
31548,94466,Google Ads,2022-01-20,2,3,False,False,0
31548,94467,SEO,2022-02-01,3,3,False,True,0
31549,94468,Facebook,2022-02-16,1,1,True,True,0
31550,94469,Google Ads,2022-02-03,1,2,True,False,0
31550,94470,Google Ads,2022-03-24,2,2,False,True,1
31551,94471,YouTube,2022-01-07,1,6,True,False,0
31551,94472,YouTube,2022-01-29,2,6,False,False,0
31551,94473,Facebook,2022-02-01,3,6,False,False,0
31551,94474,SEO,2022-02-04,4,6,False,False,0
31551,94475,Email,2022-03-03,5,6,False,False,0
31551,94476,Google Ads,2022-03-28,6,6,False,True,0
31552,94477,Email,2022-01-15,1,3,True,False,0
31552,94478,SEO,2022-02-04,2,3,False,False,0
31552,94479,Instagram,2022-02-16,3,3,False,True,0
31553,94480,SEO,2022-02-07,1,2,True,False,0
31553,94481,SEO,2022-03-14,2,2,False,True,0
31554,94482,Facebook,2022-01-22,1,6,True,False,0
31554,94483,Email,2022-02-06,2,6,False,False,0
31554,94484,SEO,2022-02-11,3,6,False,False,0
31554,94485,Email,2022-02-20,4,6,False,False,0
31554,94486,SEO,2022-03-03,5,6,False,False,0
31554,94487,Email,2022-03-22,6,6,False,True,0
31555,94488,Instagram,2022-01-11,1,3,True,False,0
31555,94489,Facebook,2022-03-14,2,3,False,False,0
31555,94490,Facebook,2022-03-24,3,3,False,True,0
31556,94491,Google Ads,2022-02-12,1,3,True,False,0
31556,94492,Email,2022-02-14,2,3,False,False,0
31556,94493,Google Ads,2022-02-19,3,3,False,True,1
31557,94494,Google Ads,2022-02-06,1,1,True,True,1
31558,94495,YouTube,2022-01-30,1,2,True,False,0
31558,94496,Google Ads,2022-03-15,2,2,False,True,0
31559,94497,Email,2022-03-10,1,1,True,True,1
31560,94498,Email,2022-01-08,1,3,True,False,0
31560,94499,YouTube,2022-02-10,2,3,False,False,0
31560,94500,SEO,2022-02-15,3,3,False,True,0
31561,94501,Google Ads,2022-02-07,1,4,True,False,0
31561,94502,Instagram,2022-02-11,2,4,False,False,0
31561,94503,Email,2022-02-20,3,4,False,False,0
31561,94504,Facebook,2022-03-03,4,4,False,True,0
31562,94505,Facebook,2022-01-16,1,4,True,False,0
31562,94506,Google Ads,2022-02-19,2,4,False,False,0
31562,94507,SEO,2022-03-12,3,4,False,False,0
31562,94508,Facebook,2022-03-29,4,4,False,True,0
31563,94509,SEO,2022-01-29,1,5,True,False,0
31563,94510,SEO,2022-01-31,2,5,False,False,0
31563,94511,SEO,2022-02-26,3,5,False,False,0
31563,94512,Facebook,2022-03-05,4,5,False,False,0
31563,94513,Google Ads,2022-03-07,5,5,False,True,0
31564,94514,Email,2022-02-18,1,3,True,False,0
31564,94515,SEO,2022-03-17,2,3,False,False,0
31564,94516,Email,2022-03-25,3,3,False,True,0
31565,94517,SEO,2022-01-15,1,3,True,False,0
31565,94518,Instagram,2022-01-17,2,3,False,False,0
31565,94519,SEO,2022-01-21,3,3,False,True,1
31566,94520,Email,2022-01-02,1,5,True,False,0
31566,94521,Google Ads,2022-02-15,2,5,False,False,0
31566,94522,YouTube,2022-02-21,3,5,False,False,0
31566,94523,Email,2022-02-23,4,5,False,False,0
31566,94524,Google Ads,2022-03-05,5,5,False,True,0
31567,94525,Google Ads,2022-01-19,1,4,True,False,0
31567,94526,Instagram,2022-02-04,2,4,False,False,0
31567,94527,Google Ads,2022-02-28,3,4,False,False,0
31567,94528,SEO,2022-03-14,4,4,False,True,1
31568,94529,Google Ads,2022-01-11,1,4,True,False,0
31568,94530,Facebook,2022-01-18,2,4,False,False,0
31568,94531,Google Ads,2022-01-26,3,4,False,False,0
31568,94532,Instagram,2022-02-04,4,4,False,True,0
31569,94533,Google Ads,2022-01-26,1,5,True,False,0
31569,94534,SEO,2022-02-21,2,5,False,False,0
31569,94535,Email,2022-02-23,3,5,False,False,0
31569,94536,SEO,2022-02-26,4,5,False,False,0
31569,94537,Email,2022-03-29,5,5,False,True,0
31570,94538,Email,2022-01-11,1,5,True,False,0
31570,94539,Google Ads,2022-01-14,2,5,False,False,0
31570,94540,YouTube,2022-01-28,3,5,False,False,0
31570,94541,SEO,2022-02-13,4,5,False,False,0
31570,94542,Email,2022-03-22,5,5,False,True,1
31571,94543,Facebook,2022-02-07,1,3,True,False,0
31571,94544,Email,2022-02-28,2,3,False,False,0
31571,94545,Email,2022-03-15,3,3,False,True,1
31572,94546,Instagram,2022-02-21,1,2,True,False,0
31572,94547,Google Ads,2022-03-04,2,2,False,True,1
31573,94548,Instagram,2022-01-24,1,3,True,False,0
31573,94549,YouTube,2022-02-01,2,3,False,False,0
31573,94550,SEO,2022-03-08,3,3,False,True,0
31574,94551,Email,2022-02-01,1,2,True,False,0
31574,94552,Instagram,2022-02-04,2,2,False,True,0
31575,94553,Facebook,2022-01-18,1,4,True,False,0
31575,94554,Instagram,2022-02-08,2,4,False,False,0
31575,94555,YouTube,2022-02-22,3,4,False,False,0
31575,94556,SEO,2022-03-01,4,4,False,True,1
31576,94557,Google Ads,2022-01-02,1,3,True,False,0
31576,94558,Email,2022-01-26,2,3,False,False,0
31576,94559,Email,2022-03-05,3,3,False,True,0
31577,94560,Facebook,2022-01-07,1,4,True,False,0
31577,94561,Google Ads,2022-02-23,2,4,False,False,0
31577,94562,SEO,2022-02-24,3,4,False,False,0
31577,94563,Email,2022-03-03,4,4,False,True,0
31578,94564,Google Ads,2022-03-08,1,2,True,False,0
31578,94565,SEO,2022-03-12,2,2,False,True,1
31579,94566,YouTube,2022-02-06,1,3,True,False,0
31579,94567,Email,2022-02-10,2,3,False,False,0
31579,94568,Instagram,2022-03-22,3,3,False,True,0
31580,94569,YouTube,2022-01-15,1,2,True,False,0
31580,94570,Instagram,2022-02-05,2,2,False,True,0
31581,94571,Facebook,2022-03-02,1,1,True,True,0
31582,94572,SEO,2022-01-08,1,5,True,False,0
31582,94573,SEO,2022-01-22,2,5,False,False,0
31582,94574,YouTube,2022-02-18,3,5,False,False,0
31582,94575,YouTube,2022-03-06,4,5,False,False,0
31582,94576,SEO,2022-03-07,5,5,False,True,0
31583,94577,SEO,2022-01-11,1,4,True,False,0
31583,94578,Google Ads,2022-02-11,2,4,False,False,0
31583,94579,Facebook,2022-03-03,3,4,False,False,0
31583,94580,Email,2022-03-27,4,4,False,True,1
31584,94581,Email,2022-01-21,1,2,True,False,0
31584,94582,SEO,2022-01-30,2,2,False,True,1
31585,94583,Instagram,2022-01-10,1,4,True,False,0
31585,94584,Google Ads,2022-01-30,2,4,False,False,0
31585,94585,Instagram,2022-03-06,3,4,False,False,0
31585,94586,Google Ads,2022-03-08,4,4,False,True,0
31586,94587,Google Ads,2022-01-04,1,4,True,False,0
31586,94588,Email,2022-02-11,2,4,False,False,0
31586,94589,SEO,2022-02-24,3,4,False,False,0
31586,94590,Instagram,2022-03-29,4,4,False,True,0
31587,94591,Email,2022-01-22,1,2,True,False,0
31587,94592,Instagram,2022-02-10,2,2,False,True,0
31588,94593,Email,2022-01-06,1,5,True,False,0
31588,94594,SEO,2022-02-20,2,5,False,False,0
31588,94595,SEO,2022-02-22,3,5,False,False,0
31588,94596,Email,2022-02-27,4,5,False,False,0
31588,94597,Email,2022-03-12,5,5,False,True,1
31589,94598,YouTube,2022-01-08,1,2,True,False,0
31589,94599,Google Ads,2022-03-06,2,2,False,True,1
31590,94600,Google Ads,2022-01-04,1,4,True,False,0
31590,94601,Google Ads,2022-02-09,2,4,False,False,0
31590,94602,Email,2022-02-14,3,4,False,False,0
31590,94603,Email,2022-02-22,4,4,False,True,1
31591,94604,YouTube,2022-01-12,1,2,True,False,0
31591,94605,Instagram,2022-01-13,2,2,False,True,0
31592,94606,Email,2022-02-28,1,1,True,True,0
31593,94607,Email,2022-02-16,1,4,True,False,0
31593,94608,Email,2022-03-06,2,4,False,False,0
31593,94609,Google Ads,2022-03-15,3,4,False,False,0
31593,94610,Email,2022-03-17,4,4,False,True,0
31594,94611,Facebook,2022-01-17,1,2,True,False,0
31594,94612,Email,2022-02-13,2,2,False,True,0
31595,94613,SEO,2022-01-30,1,1,True,True,0
31596,94614,Instagram,2022-01-08,1,4,True,False,0
31596,94615,SEO,2022-01-27,2,4,False,False,0
31596,94616,Email,2022-03-06,3,4,False,False,0
31596,94617,SEO,2022-03-31,4,4,False,True,0
31597,94618,Instagram,2022-02-20,1,3,True,False,0
31597,94619,Instagram,2022-03-11,2,3,False,False,0
31597,94620,Google Ads,2022-03-20,3,3,False,True,0
31598,94621,Email,2022-01-20,1,3,True,False,0
31598,94622,Email,2022-01-22,2,3,False,False,0
31598,94623,YouTube,2022-03-28,3,3,False,True,0
31599,94624,SEO,2022-03-20,1,1,True,True,0
31600,94625,Google Ads,2022-01-07,1,4,True,False,0
31600,94626,Google Ads,2022-01-15,2,4,False,False,0
31600,94627,Email,2022-02-06,3,4,False,False,0
31600,94628,Instagram,2022-03-26,4,4,False,True,1
31601,94629,Facebook,2022-01-24,1,3,True,False,0
31601,94630,Google Ads,2022-01-30,2,3,False,False,0
31601,94631,Instagram,2022-02-23,3,3,False,True,1
31602,94632,YouTube,2022-01-01,1,4,True,False,0
31602,94633,Email,2022-01-03,2,4,False,False,0
31602,94634,Email,2022-01-07,3,4,False,False,0
31602,94635,Facebook,2022-02-09,4,4,False,True,0
31603,94636,Facebook,2022-01-09,1,4,True,False,0
31603,94637,Google Ads,2022-01-28,2,4,False,False,0
31603,94638,Instagram,2022-03-24,3,4,False,False,0
31603,94639,YouTube,2022-03-29,4,4,False,True,0
31604,94640,YouTube,2022-02-07,1,1,True,True,0
31605,94641,SEO,2022-03-05,1,3,True,False,0
31605,94642,Email,2022-03-20,2,3,False,False,0
31605,94643,Email,2022-03-21,3,3,False,True,1
31606,94644,Google Ads,2022-01-05,1,2,True,False,0
31606,94645,Facebook,2022-02-20,2,2,False,True,0
31607,94646,Google Ads,2022-01-17,1,4,True,False,0
31607,94647,Instagram,2022-02-07,2,4,False,False,0
31607,94648,Email,2022-03-01,3,4,False,False,0
31607,94649,Google Ads,2022-03-31,4,4,False,True,1
31608,94650,Email,2022-01-20,1,2,True,False,0
31608,94651,Email,2022-03-29,2,2,False,True,0
31609,94652,Email,2022-02-28,1,2,True,False,0
31609,94653,Google Ads,2022-03-29,2,2,False,True,0
31610,94654,Instagram,2022-01-13,1,3,True,False,0
31610,94655,Instagram,2022-02-02,2,3,False,False,0
31610,94656,SEO,2022-02-07,3,3,False,True,0
31611,94657,Email,2022-01-01,1,4,True,False,0
31611,94658,Instagram,2022-01-05,2,4,False,False,0
31611,94659,Email,2022-01-18,3,4,False,False,0
31611,94660,Google Ads,2022-03-14,4,4,False,True,1
31612,94661,Facebook,2022-01-29,1,3,True,False,0
31612,94662,Facebook,2022-02-21,2,3,False,False,0
31612,94663,Email,2022-03-14,3,3,False,True,1
31613,94664,YouTube,2022-03-20,1,1,True,True,0
31614,94665,Facebook,2022-01-22,1,4,True,False,0
31614,94666,Facebook,2022-01-26,2,4,False,False,0
31614,94667,Google Ads,2022-02-05,3,4,False,False,0
31614,94668,Facebook,2022-03-29,4,4,False,True,0
31615,94669,Email,2022-01-02,1,2,True,False,0
31615,94670,YouTube,2022-01-25,2,2,False,True,0
31616,94671,Instagram,2022-01-25,1,1,True,True,0
31617,94672,SEO,2022-02-05,1,2,True,False,0
31617,94673,YouTube,2022-02-11,2,2,False,True,0
31618,94674,Email,2022-02-08,1,6,True,False,0
31618,94675,Google Ads,2022-02-16,2,6,False,False,0
31618,94676,Email,2022-03-02,3,6,False,False,0
31618,94677,YouTube,2022-03-05,4,6,False,False,0
31618,94678,YouTube,2022-03-06,5,6,False,False,0
31618,94679,Google Ads,2022-03-31,6,6,False,True,1
31619,94680,Facebook,2022-01-23,1,4,True,False,0
31619,94681,Google Ads,2022-03-06,2,4,False,False,0
31619,94682,SEO,2022-03-18,3,4,False,False,0
31619,94683,Instagram,2022-03-28,4,4,False,True,0
31620,94684,Instagram,2022-02-18,1,1,True,True,0
31621,94685,Email,2022-02-19,1,2,True,False,0
31621,94686,Facebook,2022-03-18,2,2,False,True,1
31622,94687,SEO,2022-01-23,1,3,True,False,0
31622,94688,Instagram,2022-02-07,2,3,False,False,0
31622,94689,Google Ads,2022-03-29,3,3,False,True,1
31623,94690,Google Ads,2022-02-12,1,4,True,False,0
31623,94691,Email,2022-03-20,2,4,False,False,0
31623,94692,Email,2022-03-27,3,4,False,False,0
31623,94693,SEO,2022-03-28,4,4,False,True,1
31624,94694,Email,2022-01-09,1,4,True,False,0
31624,94695,Email,2022-01-21,2,4,False,False,0
31624,94696,SEO,2022-02-03,3,4,False,False,0
31624,94697,Google Ads,2022-03-02,4,4,False,True,0
31625,94698,Email,2022-02-17,1,3,True,False,0
31625,94699,Facebook,2022-02-22,2,3,False,False,0
31625,94700,Email,2022-03-07,3,3,False,True,0
31626,94701,SEO,2022-01-21,1,3,True,False,0
31626,94702,SEO,2022-01-22,2,3,False,False,0
31626,94703,SEO,2022-03-22,3,3,False,True,0
31627,94704,Email,2022-02-03,1,3,True,False,0
31627,94705,Facebook,2022-02-07,2,3,False,False,0
31627,94706,SEO,2022-03-03,3,3,False,True,0
31628,94707,Facebook,2022-01-17,1,2,True,False,0
31628,94708,Email,2022-02-08,2,2,False,True,0
31629,94709,Instagram,2022-01-11,1,3,True,False,0
31629,94710,Email,2022-03-17,2,3,False,False,0
31629,94711,Facebook,2022-03-27,3,3,False,True,1
31630,94712,SEO,2022-01-09,1,3,True,False,0
31630,94713,Instagram,2022-02-13,2,3,False,False,0
31630,94714,Instagram,2022-02-17,3,3,False,True,0
31631,94715,Google Ads,2022-01-08,1,6,True,False,0
31631,94716,Google Ads,2022-01-20,2,6,False,False,0
31631,94717,SEO,2022-01-23,3,6,False,False,0
31631,94718,Email,2022-02-04,4,6,False,False,0
31631,94719,Instagram,2022-02-06,5,6,False,False,0
31631,94720,YouTube,2022-03-20,6,6,False,True,0
31632,94721,Instagram,2022-02-04,1,4,True,False,0
31632,94722,SEO,2022-02-15,2,4,False,False,0
31632,94723,SEO,2022-03-01,3,4,False,False,0
31632,94724,Email,2022-03-27,4,4,False,True,1
31633,94725,YouTube,2022-01-02,1,6,True,False,0
31633,94726,Email,2022-01-04,2,6,False,False,0
31633,94727,SEO,2022-01-29,3,6,False,False,0
31633,94728,Email,2022-03-05,4,6,False,False,0
31633,94729,Email,2022-03-14,5,6,False,False,0
31633,94730,SEO,2022-03-16,6,6,False,True,0
31634,94731,Email,2022-01-14,1,4,True,False,0
31634,94732,Instagram,2022-01-18,2,4,False,False,0
31634,94733,Email,2022-02-27,3,4,False,False,0
31634,94734,Instagram,2022-03-16,4,4,False,True,1
31635,94735,Email,2022-01-20,1,2,True,False,0
31635,94736,Google Ads,2022-02-01,2,2,False,True,0
31636,94737,Google Ads,2022-01-10,1,2,True,False,0
31636,94738,YouTube,2022-01-16,2,2,False,True,0
31637,94739,Instagram,2022-01-13,1,3,True,False,0
31637,94740,SEO,2022-02-15,2,3,False,False,0
31637,94741,Google Ads,2022-03-12,3,3,False,True,1
31638,94742,YouTube,2022-01-26,1,2,True,False,0
31638,94743,Instagram,2022-02-06,2,2,False,True,0
31639,94744,Google Ads,2022-02-28,1,1,True,True,0
31640,94745,YouTube,2022-02-22,1,1,True,True,0
31641,94746,Email,2022-01-21,1,4,True,False,0
31641,94747,Email,2022-01-24,2,4,False,False,0
31641,94748,Facebook,2022-02-16,3,4,False,False,0
31641,94749,YouTube,2022-02-18,4,4,False,True,0
31642,94750,Instagram,2022-03-02,1,3,True,False,0
31642,94751,Google Ads,2022-03-05,2,3,False,False,0
31642,94752,SEO,2022-03-19,3,3,False,True,0
31643,94753,Instagram,2022-01-31,1,2,True,False,0
31643,94754,SEO,2022-03-10,2,2,False,True,0
31644,94755,SEO,2022-01-17,1,1,True,True,1
31645,94756,Google Ads,2022-01-15,1,2,True,False,0
31645,94757,Email,2022-02-20,2,2,False,True,1
31646,94758,Email,2022-01-22,1,2,True,False,0
31646,94759,Email,2022-02-28,2,2,False,True,0
31647,94760,Email,2022-02-03,1,1,True,True,1
31648,94761,Email,2022-03-19,1,1,True,True,0
31649,94762,SEO,2022-01-25,1,5,True,False,0
31649,94763,Facebook,2022-01-30,2,5,False,False,0
31649,94764,Facebook,2022-03-05,3,5,False,False,0
31649,94765,Instagram,2022-03-17,4,5,False,False,0
31649,94766,YouTube,2022-03-29,5,5,False,True,0
31650,94767,Google Ads,2022-01-04,1,2,True,False,0
31650,94768,Email,2022-01-26,2,2,False,True,1
31651,94769,SEO,2022-01-11,1,5,True,False,0
31651,94770,Facebook,2022-02-09,2,5,False,False,0
31651,94771,Instagram,2022-02-12,3,5,False,False,0
31651,94772,Email,2022-02-15,4,5,False,False,0
31651,94773,Email,2022-03-20,5,5,False,True,0
31652,94774,YouTube,2022-01-15,1,2,True,False,0
31652,94775,Google Ads,2022-03-06,2,2,False,True,0
31653,94776,SEO,2022-01-12,1,6,True,False,0
31653,94777,SEO,2022-01-15,2,6,False,False,0
31653,94778,Instagram,2022-01-16,3,6,False,False,0
31653,94779,Email,2022-02-19,4,6,False,False,0
31653,94780,Email,2022-02-24,5,6,False,False,0
31653,94781,Email,2022-03-19,6,6,False,True,0
31654,94782,Email,2022-02-23,1,2,True,False,0
31654,94783,SEO,2022-03-15,2,2,False,True,0
31655,94784,SEO,2022-03-19,1,1,True,True,0
31656,94785,Google Ads,2022-02-02,1,3,True,False,0
31656,94786,SEO,2022-02-14,2,3,False,False,0
31656,94787,Google Ads,2022-03-13,3,3,False,True,0
31657,94788,Google Ads,2022-01-24,1,2,True,False,0
31657,94789,YouTube,2022-02-17,2,2,False,True,0
31658,94790,SEO,2022-01-20,1,3,True,False,0
31658,94791,Email,2022-01-21,2,3,False,False,0
31658,94792,SEO,2022-02-05,3,3,False,True,0
31659,94793,Google Ads,2022-01-18,1,4,True,False,0
31659,94794,Email,2022-02-08,2,4,False,False,0
31659,94795,Facebook,2022-02-23,3,4,False,False,0
31659,94796,SEO,2022-02-24,4,4,False,True,0
31660,94797,Email,2022-01-18,1,4,True,False,0
31660,94798,Facebook,2022-02-16,2,4,False,False,0
31660,94799,Instagram,2022-02-27,3,4,False,False,0
31660,94800,Google Ads,2022-03-18,4,4,False,True,0
31661,94801,Instagram,2022-01-13,1,4,True,False,0
31661,94802,Email,2022-02-04,2,4,False,False,0
31661,94803,YouTube,2022-02-09,3,4,False,False,0
31661,94804,Email,2022-02-17,4,4,False,True,1
31662,94805,Facebook,2022-01-01,1,4,True,False,0
31662,94806,SEO,2022-01-04,2,4,False,False,0
31662,94807,SEO,2022-02-10,3,4,False,False,0
31662,94808,Email,2022-02-24,4,4,False,True,0
31663,94809,Instagram,2022-01-17,1,4,True,False,0
31663,94810,Facebook,2022-02-23,2,4,False,False,0
31663,94811,Email,2022-03-13,3,4,False,False,0
31663,94812,Facebook,2022-03-16,4,4,False,True,0
31664,94813,Email,2022-01-09,1,3,True,False,0
31664,94814,Email,2022-01-23,2,3,False,False,0
31664,94815,Email,2022-01-24,3,3,False,True,1
31665,94816,Google Ads,2022-01-10,1,6,True,False,0
31665,94817,Facebook,2022-02-21,2,6,False,False,0
31665,94818,SEO,2022-02-25,3,6,False,False,0
31665,94819,Email,2022-03-11,4,6,False,False,0
31665,94820,Google Ads,2022-03-24,5,6,False,False,0
31665,94821,YouTube,2022-03-25,6,6,False,True,0
31666,94822,Instagram,2022-02-27,1,2,True,False,0
31666,94823,Facebook,2022-03-03,2,2,False,True,0
31667,94824,Google Ads,2022-02-20,1,4,True,False,0
31667,94825,SEO,2022-02-24,2,4,False,False,0
31667,94826,Instagram,2022-03-12,3,4,False,False,0
31667,94827,Google Ads,2022-03-30,4,4,False,True,0
31668,94828,YouTube,2022-01-12,1,3,True,False,0
31668,94829,Google Ads,2022-02-21,2,3,False,False,0
31668,94830,Email,2022-02-25,3,3,False,True,0
31669,94831,SEO,2022-01-13,1,1,True,True,0
31670,94832,Instagram,2022-02-05,1,3,True,False,0
31670,94833,Google Ads,2022-02-20,2,3,False,False,0
31670,94834,Email,2022-03-02,3,3,False,True,0
31671,94835,Email,2022-01-21,1,1,True,True,1
31672,94836,Facebook,2022-01-03,1,5,True,False,0
31672,94837,Email,2022-01-13,2,5,False,False,0
31672,94838,SEO,2022-01-20,3,5,False,False,0
31672,94839,Email,2022-02-17,4,5,False,False,0
31672,94840,Email,2022-03-21,5,5,False,True,1
31673,94841,Email,2022-02-13,1,2,True,False,0
31673,94842,Email,2022-02-21,2,2,False,True,0
31674,94843,SEO,2022-01-01,1,4,True,False,0
31674,94844,Email,2022-01-25,2,4,False,False,0
31674,94845,Email,2022-01-26,3,4,False,False,0
31674,94846,SEO,2022-03-22,4,4,False,True,0
31675,94847,Email,2022-02-06,1,3,True,False,0
31675,94848,SEO,2022-03-28,2,3,False,False,0
31675,94849,Google Ads,2022-03-31,3,3,False,True,0
31676,94850,Google Ads,2022-01-15,1,4,True,False,0
31676,94851,SEO,2022-02-12,2,4,False,False,0
31676,94852,YouTube,2022-02-19,3,4,False,False,0
31676,94853,YouTube,2022-03-06,4,4,False,True,0
31677,94854,SEO,2022-02-01,1,3,True,False,0
31677,94855,Google Ads,2022-03-01,2,3,False,False,0
31677,94856,Email,2022-03-27,3,3,False,True,0
31678,94857,Email,2022-02-15,1,1,True,True,1
31679,94858,Email,2022-02-08,1,5,True,False,0
31679,94859,Facebook,2022-02-09,2,5,False,False,0
31679,94860,Instagram,2022-02-12,3,5,False,False,0
31679,94861,Google Ads,2022-02-20,4,5,False,False,0
31679,94862,Facebook,2022-02-27,5,5,False,True,0
31680,94863,Instagram,2022-02-10,1,4,True,False,0
31680,94864,SEO,2022-02-14,2,4,False,False,0
31680,94865,Email,2022-02-27,3,4,False,False,0
